Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (UTC),Year,Month,Day,Time (UTC),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/14/2021 22:00,2021,4,14,22:00,25,,-9.4,,9,,0,,31,,10,,,,101.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/14/2021 23:00,2021,4,14,23:00,23.5,,-5.1,,14,,0,,20,,12,,,,101.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 0:00,2021,4,15,0:00,22.4,,-2.8,,18,,0,,17,,12,,,,101.16,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 1:00,2021,4,15,1:00,21.3,,-2.9,,19,,0,,17,,10,,,,101.12,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 2:00,2021,4,15,2:00,16.4,,1,,35,,0,,22,,5,,,,101.13,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 3:00,2021,4,15,3:00,12.8,,1.6,,46,,0,,7,,2,,,,101.17,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 4:00,2021,4,15,4:00,10.7,,1.9,,55,,0,,3,,3,,,,101.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 5:00,2021,4,15,5:00,8.8,,1.9,,62,,0,,7,,2,,,,101.32,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 6:00,2021,4,15,6:00,8.1,,1.3,,62,,0,,4,,5,,,,101.39,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 7:00,2021,4,15,7:00,7.4,,1.4,,65,,0,,3,,3,,,,101.42,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 8:00,2021,4,15,8:00,6.8,,0.7,,65,,0,,5,,4,,,,101.46,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 9:00,2021,4,15,9:00,5.9,,0.5,,68,,0,,3,,4,,,,101.46,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 10:00,2021,4,15,10:00,5.8,,1.3,,73,,0,,36,,4,,,,101.48,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 11:00,2021,4,15,11:00,5.3,,0.4,,70,,0,,2,,3,,,,101.49,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 12:00,2021,4,15,12:00,4.8,,0.4,,73,,0,,2,,3,,,,101.52,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 13:00,2021,4,15,13:00,4.9,,0.6,,73,,0,,3,,3,,,,101.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 14:00,2021,4,15,14:00,5.3,,0.7,,72,,0,,34,,4,,,,101.6,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 15:00,2021,4,15,15:00,8,,1.5,,64,,0,,1,,3,,,,101.63,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 16:00,2021,4,15,16:00,11.8,,0.5,,46,,0,,34,,6,,,,101.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 17:00,2021,4,15,17:00,15.2,,0.7,,37,,0,,32,,8,,,,101.53,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 18:00,2021,4,15,18:00,18.2,,0.1,,29,,0,,28,,5,,,,101.46,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 19:00,2021,4,15,19:00,21.5,,-0.8,,22,,0,,33,,6,,,,101.4,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 20:00,2021,4,15,20:00,24.4,,-1.7,,18,,0,,29,,6,,,,101.3,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 21:00,2021,4,15,21:00,26.3,,-3.8,,13,,0,,27,,4,,,,101.24,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 22:00,2021,4,15,22:00,23.8,,1.1,,22,,0,,17,,15,,,,101.23,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/15/2021 23:00,2021,4,15,23:00,22.8,,0,,22,,0,,16,,14,,,,101.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 0:00,2021,4,16,0:00,22.5,,0.1,,23,,0,,16,,10,,,,101.2,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 1:00,2021,4,16,1:00,22.2,,-0.4,,22,,0,,17,,8,,,,101.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 2:00,2021,4,16,2:00,18.2,,2,,34,,0,,,,0,,,,101.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 3:00,2021,4,16,3:00,14.5,,3,,46,,0,,3,,2,,,,101.31,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 4:00,2021,4,16,4:00,12.8,,3.4,,53,,0,,35,,4,,,,101.4,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 5:00,2021,4,16,5:00,11.2,,3.3,,58,,0,,3,,4,,,,101.48,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 6:00,2021,4,16,6:00,11.4,,2.4,,54,,0,,36,,3,,,,101.55,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 7:00,2021,4,16,7:00,9.5,,2,,60,,0,,3,,3,,,,101.6,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 8:00,2021,4,16,8:00,8.7,,2.3,,64,,0,,4,,5,,,,101.65,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 9:00,2021,4,16,9:00,8.3,,2,,64,,0,,2,,3,,,,101.68,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 10:00,2021,4,16,10:00,7.5,,1.6,,67,,0,,1,,3,,,,101.72,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 11:00,2021,4,16,11:00,6.6,,1.6,,70,,0,,1,,4,,,,101.75,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 12:00,2021,4,16,12:00,6.5,,1.8,,72,,0,,3,,3,,,,101.79,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 13:00,2021,4,16,13:00,5.5,,1.4,,75,,0,,4,,4,,,,101.83,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 14:00,2021,4,16,14:00,5.6,,1.4,,74,,0,,3,,2,,,,101.85,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 15:00,2021,4,16,15:00,9,,2.3,,62,,0,,36,,4,,,,101.89,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 16:00,2021,4,16,16:00,12,,1.2,,47,,0,,31,,7,,,,101.86,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 17:00,2021,4,16,17:00,15.2,,1.2,,39,,0,,31,,4,,,,101.83,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 18:00,2021,4,16,18:00,18.3,,0.8,,31,,0,,1,,5,,,,101.77,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 19:00,2021,4,16,19:00,21.5,,1.8,,27,,0,,1,,3,,,,101.7,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 20:00,2021,4,16,20:00,23.4,,0.9,,23,,0,,30,,6,,,,101.63,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 21:00,2021,4,16,21:00,23.7,,2.6,,25,,0,,17,,14,,,,101.6,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 22:00,2021,4,16,22:00,23.1,,2.1,,25,,0,,16,,15,,,,101.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/16/2021 23:00,2021,4,16,23:00,22.7,,2.3,,26,,0,,14,,10,,,,101.53,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 0:00,2021,4,17,0:00,23.1,,2.7,,26,,0,,18,,13,,,,101.51,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 1:00,2021,4,17,1:00,22.1,,2.4,,27,,0,,19,,10,,,,101.5,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 2:00,2021,4,17,2:00,18.2,,3.6,,38,,0,,18,,3,,,,101.5,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 3:00,2021,4,17,3:00,15.1,,5,,51,,0,,4,,2,,,,101.55,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 4:00,2021,4,17,4:00,12.8,,4.8,,58,,0,,4,,5,,,,101.61,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 5:00,2021,4,17,5:00,11.5,,5.2,,65,,0,,2,,2,,,,101.68,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 6:00,2021,4,17,6:00,10.9,,4.3,,64,,0,,4,,5,,,,101.71,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 7:00,2021,4,17,7:00,10.1,,3.8,,65,,0,,4,,4,,,,101.75,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 8:00,2021,4,17,8:00,8.8,,3.5,,69,,0,,3,,2,,,,101.8,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 9:00,2021,4,17,9:00,8.1,,2.5,,68,,0,,1,,2,,,,101.8,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 10:00,2021,4,17,10:00,7.9,,2.6,,69,,0,,1,,3,,,,101.83,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 11:00,2021,4,17,11:00,6.8,,2.5,,74,,0,,4,,3,,,,101.85,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 12:00,2021,4,17,12:00,7.9,,2,,66,,0,,1,,4,,,,101.85,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 13:00,2021,4,17,13:00,6.4,,2.2,,75,,0,,2,,5,,,,101.85,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 14:00,2021,4,17,14:00,5.9,,2.4,,78,,0,,4,,2,,,,101.89,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 15:00,2021,4,17,15:00,9.5,,2.9,,63,,0,,34,,3,,,,101.89,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 16:00,2021,4,17,16:00,12.6,,2.4,,50,,0,,32,,4,,,,101.86,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 17:00,2021,4,17,17:00,15.7,,2.1,,40,,0,,33,,5,,,,101.81,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 18:00,2021,4,17,18:00,18.3,,0.9,,31,,0,,33,,6,,,,101.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 19:00,2021,4,17,19:00,21.6,,2.2,,28,,0,,36,,5,,,,101.67,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 20:00,2021,4,17,20:00,24.4,,1.2,,22,,0,,23,,5,,,,101.61,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 21:00,2021,4,17,21:00,24.5,,3.1,,25,,0,,17,,13,,,,101.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 22:00,2021,4,17,22:00,23.6,,2.6,,25,,0,,16,,15,,,,101.54,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/17/2021 23:00,2021,4,17,23:00,24,,2.7,,25,,0,,17,,15,,,,101.49,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 0:00,2021,4,18,0:00,24,,3.2,,26,,0,,18,,12,,,,101.46,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 1:00,2021,4,18,1:00,23.1,,3.3,,27,,0,,18,,11,,,,101.43,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 2:00,2021,4,18,2:00,18.8,,5.2,,41,,0,,19,,1,,,,101.41,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 3:00,2021,4,18,3:00,15.3,,6.3,,55,,0,,6,,1,,,,101.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 4:00,2021,4,18,4:00,12.5,,5.8,,64,,0,,,,0,,,,101.51,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 5:00,2021,4,18,5:00,12.3,,5.6,,63,,0,,5,,4,,,,101.55,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 6:00,2021,4,18,6:00,12,,4,,58,,0,,3,,6,,,,101.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 7:00,2021,4,18,7:00,10.3,,3.8,,64,,0,,2,,2,,,,101.62,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 8:00,2021,4,18,8:00,9.3,,3.8,,69,,0,,4,,5,,,,101.63,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 9:00,2021,4,18,9:00,10.7,,2.6,,57,,0,,3,,8,,,,101.63,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 10:00,2021,4,18,10:00,7.9,,2.7,,70,,0,,35,,2,,,,101.65,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 11:00,2021,4,18,11:00,7,,3,,76,,0,,2,,3,,,,101.65,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 12:00,2021,4,18,12:00,6.9,,2.3,,72,,0,,4,,7,,,,101.65,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 13:00,2021,4,18,13:00,5.4,,2.4,,81,,0,,3,,2,,,,101.67,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 14:00,2021,4,18,14:00,5.1,,2.2,,81,,0,,3,,4,,,,101.68,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 15:00,2021,4,18,15:00,8.6,,2.2,,64,,0,,33,,5,,,,101.66,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 16:00,2021,4,18,16:00,11.3,,2.5,,55,,0,,33,,4,,,,101.6,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 17:00,2021,4,18,17:00,15.2,,1.4,,39,,0,,33,,7,,,,101.53,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 18:00,2021,4,18,18:00,17.7,,1,,32,,0,,34,,5,,,,101.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 19:00,2021,4,18,19:00,20.3,,0.6,,27,,0,,7,,2,,,,101.37,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 20:00,2021,4,18,20:00,22.9,,1.8,,25,,0,,19,,7,,,,101.3,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 21:00,2021,4,18,21:00,21.9,,0.6,,24,,0,,16,,14,,,,101.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 22:00,2021,4,18,22:00,22,,2.4,,28,,0,,15,,14,,,,101.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/18/2021 23:00,2021,4,18,23:00,22.2,,2.5,,27,,0,,15,,12,,,,101.15,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 0:00,2021,4,19,0:00,22.3,,3.3,,29,,0,,17,,11,,,,101.12,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 1:00,2021,4,19,1:00,21.3,,3.6,,31,,0,,20,,11,,,,101.12,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 2:00,2021,4,19,2:00,18,,4.8,,42,,0,,19,,2,,,,101.12,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 3:00,2021,4,19,3:00,15.2,,6.7,,57,,0,,5,,1,,,,101.15,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 4:00,2021,4,19,4:00,14.7,,5,,52,,0,,36,,8,,,,101.25,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 5:00,2021,4,19,5:00,19,,-0.5,,27,,0,,32,,19,,,,101.34,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 6:00,2021,4,19,6:00,18.3,,-2,,25,,0,,32,,15,,,,101.46,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 7:00,2021,4,19,7:00,17.5,,-3,,24,,0,,32,,18,,,,101.54,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 8:00,2021,4,19,8:00,17.8,,-4.3,,22,,0,,34,,22,,,,101.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 9:00,2021,4,19,9:00,14.9,,-2.2,,31,,0,,32,,14,,,,101.64,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 10:00,2021,4,19,10:00,13.7,,-1.8,,34,,0,,32,,17,,,,101.7,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 11:00,2021,4,19,11:00,13.6,,-2.6,,33,,0,,31,,11,,,,101.75,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 12:00,2021,4,19,12:00,12.4,,-2.2,,36,,0,,36,,10,,,,101.81,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 13:00,2021,4,19,13:00,11,,-2.1,,40,,0,,32,,9,,,,101.83,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 14:00,2021,4,19,14:00,10.6,,-1.6,,42,,0,,31,,12,,,,101.89,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 15:00,2021,4,19,15:00,12.2,,-1.1,,40,,0,,33,,8,,,,101.91,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 16:00,2021,4,19,16:00,14.1,,-0.2,,37,,0,,31,,5,,,,101.89,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 17:00,2021,4,19,17:00,16.7,,-0.8,,30,,0,,31,,7,,,,101.86,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 18:00,2021,4,19,18:00,19.2,,-1.9,,24,,0,,30,,8,,,,101.81,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 19:00,2021,4,19,19:00,21,,-4.5,,18,,0,,29,,8,,,,101.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 20:00,2021,4,19,20:00,22.6,,-5.3,,15,,0,,26,,7,,,,101.68,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 21:00,2021,4,19,21:00,23.7,,-6.3,,13,,0,,21,,9,,,,101.61,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 22:00,2021,4,19,22:00,24,,-8.9,,11,,0,,17,,6,,,,101.54,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/19/2021 23:00,2021,4,19,23:00,23,,-2.8,,18,,0,,17,,14,,,,101.5,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 0:00,2021,4,20,0:00,22.5,,-2.2,,19,,0,,16,,11,,,,101.45,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 1:00,2021,4,20,1:00,21.1,,-1.7,,22,,0,,16,,14,,,,101.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 2:00,2021,4,20,2:00,18,,-0.3,,29,,0,,19,,5,,,,101.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 3:00,2021,4,20,3:00,14.6,,1.2,,40,,0,,7,,2,,,,101.47,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 4:00,2021,4,20,4:00,11.7,,1.7,,50,,0,,0,,1,,,,101.55,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 5:00,2021,4,20,5:00,10.7,,1.7,,54,,0,,3,,3,,,,101.61,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 6:00,2021,4,20,6:00,9.6,,1.8,,58,,0,,2,,3,,,,101.63,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 7:00,2021,4,20,7:00,9,,1.3,,58,,0,,4,,3,,,,101.67,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 8:00,2021,4,20,8:00,8.1,,0.8,,60,,0,,1,,2,,,,101.7,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 9:00,2021,4,20,9:00,7.6,,1,,63,,0,,2,,3,,,,101.71,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 10:00,2021,4,20,10:00,6.8,,0.8,,66,,0,,2,,3,,,,101.72,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 11:00,2021,4,20,11:00,5.3,,1,,74,,0,,35,,2,,,,101.73,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 12:00,2021,4,20,12:00,4.7,,0.6,,75,,0,,4,,3,,,,101.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 13:00,2021,4,20,13:00,3.9,,0.4,,78,,0,,35,,3,,,,101.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 14:00,2021,4,20,14:00,4.1,,0.6,,78,,0,,3,,3,,,,101.79,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 15:00,2021,4,20,15:00,8.2,,1.8,,64,,0,,35,,2,,,,101.8,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 16:00,2021,4,20,16:00,11.1,,2.1,,54,,0,,34,,2,,,,101.77,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 17:00,2021,4,20,17:00,14.7,,1.3,,40,,0,,34,,4,,,,101.71,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 18:00,2021,4,20,18:00,17,,0,,32,,0,,23,,3,,,,101.64,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 19:00,2021,4,20,19:00,19.7,,0.1,,27,,0,,15,,6,,,,101.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 20:00,2021,4,20,20:00,19.4,,-0.4,,26,,0,,15,,12,,,,101.51,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 21:00,2021,4,20,21:00,20.4,,-0.1,,25,,0,,16,,15,,,,101.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 22:00,2021,4,20,22:00,20.5,,1,,27,,0,,14,,9,,,,101.4,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/20/2021 23:00,2021,4,20,23:00,21.5,,2.2,,28,,0,,14,,9,,,,101.33,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 0:00,2021,4,21,0:00,21.7,,1.7,,27,,0,,17,,10,,,,101.27,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 1:00,2021,4,21,1:00,20.7,,0.9,,27,,0,,16,,8,,,,101.23,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 2:00,2021,4,21,2:00,17.6,,1.6,,34,,0,,16,,6,,,,101.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 3:00,2021,4,21,3:00,14.4,,3.9,,49,,0,,0,,1,,,,101.2,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 4:00,2021,4,21,4:00,11.2,,3.8,,60,,0,,0,,1,,,,101.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 5:00,2021,4,21,5:00,10.3,,3.9,,64,,0,,4,,4,,,,101.29,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 6:00,2021,4,21,6:00,9.7,,3.7,,66,,0,,5,,3,,,,101.32,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 7:00,2021,4,21,7:00,8,,2.9,,70,,0,,3,,2,,,,101.33,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 8:00,2021,4,21,8:00,7.3,,2.5,,72,,0,,3,,3,,,,101.34,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 9:00,2021,4,21,9:00,7.3,,3,,74,,0,,3,,3,,,,101.33,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 10:00,2021,4,21,10:00,6.2,,2.3,,76,,0,,3,,2,,,,101.34,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 11:00,2021,4,21,11:00,6.1,,2.2,,76,,0,,3,,3,,,,101.34,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 12:00,2021,4,21,12:00,5.6,,1.9,,77,,0,,4,,3,,,,101.34,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,4/21/2021 13:00,2021,4,21,13:00,4.2,,1.2,,81,,0,,0,,1,,,,101.34,,,,,,NA
